,title,affiliations
953,AutoMixer: Checkpoint Artifacts as Automatic Data Mixers,"['Meta AI', 'Iowa State University', 'Facebook', 'Meta AI', 'Meta', 'Meta']"
954,Generalized Attention Flow: Feature Attribution for Transformer Models via Maximum Flow,['Simon Fraser University']
955,Beyond Prompting: An Efficient Embedding Framework for Open-Domain Question Answering,"['King’s College London, University of London', 'King’s College London, University of London', 'King’s College London, University of London']"
956,AIR-Bench: Automated Heterogeneous Information Retrieval Benchmark,"['Jina AI', 'Jina AI', 'Shenzhen University', 'University of Science and Technology of China']"
957,We-Math: Does Your Large Multimodal Model Achieve Human-like Mathematical Reasoning?,"['WeChat AI', 'Meituan', 'Beijing University of Posts and Telecommunications', 'Beijing University of Posts and Telecommunications', 'Tencent', 'Beijing University of Posts and Telecommunications']"
958,What’s the Difference? Supporting Users in Identifying the Effects of Prompt and Model Changes Through Token Patterns,"['Ludwig-Maximilians-Universität München', 'Ludwig-Maximilians-Universität München', 'Saarland Informatics Campus, Max-Planck Institute', 'Ludwig-Maximilians-Universität München']"
959,V-Oracle: Making Progressive Reasoning in Deciphering Oracle Bones for You and Me,"['WeChat AI', 'Beijing University of Posts and Telecommunications', 'Tencent', 'Beijing University of Posts and Telecommunications']"
960,Unveiling Cultural Blind Spots: Analyzing the Limitations of mLLMs in Procedural Text Comprehension,"['EPFL - EPF Lausanne', 'Mohamed bin Zayed University of Artificial Intelligence']"
961,Improving Language and Modality Transfer in Translation by Character-level Modeling,"['Facebook and Universidad Politécnica de Cataluna', 'FAIR at Meta', 'Meta']"
962,DialUp! Modeling the Language Continuum by Adapting Models to Dialects and Dialects to Models,"['Johns Hopkins University', 'Department of Computer Science, Whiting School of Engineering', 'Carnegie Mellon University', 'Johns Hopkins University', 'Johns Hopkins University', 'Johns Hopkins University']"
963,AutoMixAlign: Adaptive Data Mixing for Multi-Task Preference Optimization in LLMs,"['University of Wisconsin - Madison', 'Amazon', 'Amazon', 'Georgia Institute of Technology', 'Amazon', 'Amazon', 'Amazon', 'Amazon']"
964,Modeling Complex Semantics Relation with Contrastively Fine-Tuned Relational Encoders,['CRIL Univ-Artois & CNRS']
965,Error-driven Data-efficient Large Multimodal Model Tuning,"['Virginia Tech', 'Meta AI', 'University of California, Davis']"
966,Planning with Diffusion Models for Target-Oriented Dialogue Systems,"['Google', 'Ohio State University, Columbus']"
967,Interactive and Expressive Code-Augmented Planning with Large Language Models,"['Google', 'University of Michigan - Ann Arbor', 'LG AI Research', 'LG AI Research', 'University of Michigan - Ann Arbor and LG AI Research']"
968,Synergistic Weak-Strong Collaboration by Aligning Preferences,"['UIUC', 'Microsoft', 'School of Computer Science and Engineering, Nanyang Technological University', 'Department of Computer Science, University of North Carolina at Chapel Hill', 'Microsoft', 'Microsoft', 'Microsoft', 'Department of Computer Science, University of North Carolina at Chapel Hill']"
969,Understanding Silent Data Corruption in LLM Training,"['Google and Harvard University', 'Amazon Web Services', 'University of Minnesota, Minneapolis']"
970,Align-SLM: Textless Spoken Language Models with Reinforcement Learning from AI Feedback,"['National Taiwan University', 'Amazon', 'Amazon', 'National Taiwan University', 'Amazon']"
971,"Can LLMs Help Uncover Insights about LLMs? A Large-Scale, Evolving Literature Analysis of Frontier LLMs","['Georgia Institute of Technology', 'Georgia Institute of Technology', 'Hebrew University of Jerusalem', 'Georgia Institute of Technology']"
972,BIG5-CHAT: Shaping LLM Personalities Through Training on Human-Grounded Data,"['Carnegie Mellon University', 'Carnegie Mellon University']"
973,Amplifying Trans and Nonbinary Voices: A Community-Centred Harm Taxonomy for LLMs,"['Google', 'Google', 'Google', 'Google DeepMind', 'Google']"
974,Enhancing Human Evaluation in Machine Translation with Comparative Judgement,"['University of Massachusetts at Amherst', 'Google', 'Google', 'Google']"
975,Infogen: Generating Complex Statistical Infographics from Documents,"['Indian Institute of Technology, Patna', 'Adobe Research', 'Adobe Research', 'Adobe Systems', 'Indian Institute of Technology Patna, India']"
976,Partial Colexifications Improve Concept Embeddings,"['Universität Passau', 'Universität Passau and Max-Planck Institute']"
977,Improved Unbiased Watermark for Large Language Models,"['University of Maryland, College Park', 'University of Maryland, College Park', 'Department of Computer Science, University of Maryland, College Park']"
978,MaCP: Minimal yet Mighty Adaptation via Hierarchical Cosine Projection,"['Utrecht University', 'University of Amsterdam, King Abdullah University of Science and Technology and National Taiwan University', 'University of Amsterdam', 'University of Amsterdam']"
979,Multi-Attribute Steering of Language Models via Targeted Intervention,"['Department of Computer Science, University of North Carolina at Chapel Hill', 'University of North Carolina at Chapel Hill']"
980,AdaptAgent: Adapting Multimodal Web Agents with Few-Shot Learning from Human Demonstrations,"['J.P. Morgan Chase', 'J.P. Morgan Chase', 'J.P. Morgan Chase', 'J.P. Morgan Chase', 'School of Computer Science, Carnegie Mellon University']"
981,Can LLMs Identify Critical Limitations within Scientific Research? A Systematic Evaluation on AI Research Papers,"['Yale University', 'Tata Consultancy Services Limited, India', 'Yale University and Allen Institute for Artificial Intelligence']"
982,On the Acquisition of Shared Grammatical Representations in Bilingual Language Models,"['EleutherAI', 'Google DeepMind and University of California, San Diego', 'Massachusetts Institute of Technology', 'University of California, San Diego']"
983,Using Shapley interactions to understand how models use structure,"['Max-Planck-Institute for Intelligent Systems, Max-Planck Institute and ELLIS Institute Tübingen', 'Indian Institute of Technology, Patna.', 'Harvard University, Harvard University', 'Harvard University']"
984,Adversarial Tokenization,"['University of California', 'University of California, Los Angeles', 'University of California, Los Angeles']"
985,Classifying Unreliable Narrators with Large Language Models,"['Independent Researcher', 'Virginia Polytechnic Institute and State University and Department of Computer Science, University of North Carolina at Chapel Hill', 'University of North Carolina at Chapel Hill', 'Department of Computer Science, University of North Carolina at Chapel Hill']"
986,ConceptCarve: Dynamic Realization of Evidence,"['Purdue University', 'Purdue University and Purdue University']"
987,QQSUM: A Novel Task and Model of Quantitative Query-Focused Summarization for Review-based Product Question Answering,"['Royal Melbourne Institute of Technology', 'Royal Melbourne Institute of Technology']"
988,Navigating Rifts in Human-LLM Grounding: Study and Benchmark,"['Stanford University', 'Microsoft Research', 'Microsoft']"
989,Substance over Style: Evaluating Proactive Conversational Coaching Agents,"['Columbia University', 'Google', 'Google', 'Google and University of Washington', 'Google', 'Department of Computer Science, University of Washington']"
990,Open-World Planning via Lifted Regression with LLM-Inferred Affordances for Embodied Agents,"['LG Electronics', 'Korea Advanced Institute of Science & Technology and LG Electronics', 'LG Corporation', 'LG Electronics', 'Department of Mechanical and Industrial Engineering, University of Toronto and Department of Computer Science']"
991,(RSA)²: A Rhetorical-Strategy-Aware Rational Speech Act Framework for Figurative Language Understanding,"[', McGill University', 'Université Paris-Saclay, CNRS', 'McGill University, Mila Research Institute and Microsoft']"
992,SYNTHIA: Novel Concept Design with Affordance Composition,"['Department of Computer Science, University of Illinois at Urbana-Champaign', 'University of Illinois Urbana Champaign', 'University of California, Los Angeles', 'University of California, Los Angeles and Amazon', 'University of Illinois, Urbana-Champaign']"
993,Consistent Client Simulation for Motivational Interviewing-based Counseling,"['Singapore Management University', 'Beijing Institute of Technology', 'Australian National University and Singapore Management University', 'Singapore University of Social Sciences', 'Singapore Management University']"
994,AUTALIC: A Dataset for Anti-AUTistic Ableist Language In Context,"['Computer Science and Engineering Department, University of California, San Diego', 'Cardiff University']"
995,Structural Reasoning Improves Molecular Understanding of LLM,"['Pohang University of Science and Technology', 'Yonsei University', 'Korea Advanced Institute of Science & Technology']"
996,CAMI: A Counselor Agent Supporting Motivational Interviewing through State Inference and Topic Exploration,"['Singapore Management University', 'Beijing Institute of Technology', 'Australian National University and Singapore Management University', 'Singapore University of Social Sciences', 'Singapore Management University']"
997,Know You First and Be You Better: Modeling Human-Like User Simulators via Implicit Profiles,"['The Chinese University of Hong Kong, Shenzhen', 'Shenzhen University of Advanced Technology', 'The Chinese University of Hong Kong (Shenzhen); National University of Singapore and National University of Singapore']"
998,Targeted Syntactic Evaluation for Grammatical Error Correction,"['Tokyo Metropolitan University and KDDI Corporation', 'The University of Tokyo', 'EduLab', 'Tokyo Metropolitan University', 'Hitotsubashi University']"
999,VF-Eval: Evaluating Multimodal LLMs for Generating Feedback on AIGC Videos,"['University of the Chinese Academy of Sciences', 'Yale University']"
1000,Language Model Fine-Tuning on Scaled Survey Data for Predicting Distributions of Public Opinions,"['University of California, Berkeley', 'University of California, Berkeley', 'University of California, Berkeley']"
1001,TESS 2: A Large-Scale Generalist Diffusion Language Model,"['Yale University', 'University of Washington', 'Ohio State University, Columbus', 'Yale University and Allen Institute for Artificial Intelligence']"
1002,KatFishNet: Detecting LLM-Generated Korean Text through Linguistic Feature Analysis,['Yonsei University']
1003,Uncovering the Impact of Chain-of-Thought Reasoning for Direct Preference Optimization: Lessons from Text-to-SQL,"['Renmin University of China', 'Renmin University of China', 'China Mobile Information Technology Center', 'China Mobile Information Technology Center', 'Renmin University of China', 'Renmin University of China']"
1004,On Generalization across Measurement Systems: LLMs Entail More Test-Time Compute for Underrepresented Cultures,"['Johannes-Gutenberg Universität Mainz', 'Universität Mannheim', 'Julius-Maximilians-Universität Würzburg', 'Johannes-Gutenberg Universität Mainz, Johannes-Gutenberg Universität Mainz, University of Colorado, Boulder and New York University']"
1005,CORDIAL: Can Multimodal Large Language Models Effectively Understand Coherence Relationships?,"['Pennsylvania State University, Pennsylvania State University', 'The Pennsylvania State University']"
1006,Veracity Bias and Beyond: Uncovering LLMs’ Hidden Beliefs in Problem-Solving Reasoning,"['University of Illinois at Chicago', 'University of Illinois, Chicago']"
